sentence,df_idx,tokens,ner_tags,has_tag_,has_tag_B-DATE-CREATION,has_tag_B-DATE-PUB,has_tag_B-DATE-SUBJ,has_tag_B-GPE-AUT,has_tag_B-GPE-CREATION,has_tag_B-GPE-DES,has_tag_B-GPE-PUB,has_tag_B-GPE-SUBJ,has_tag_B-LITWORK,has_tag_B-ORG-CREATION,has_tag_B-ORG-DES,has_tag_B-ORG-PUB,has_tag_B-ORG-SUBJ,has_tag_B-PERSON-AUT,has_tag_B-PERSON-CON,has_tag_B-PERSON-EDT,has_tag_B-PERSON-PUB,has_tag_B-PERSON-SUBJ,has_tag_B-YEAR-CREATION,has_tag_B-YEAR-PUB,has_tag_B-YEAR-SUBJ,has_tag_I-DATE-CREATION,has_tag_I-DATE-PUB,has_tag_I-DATE-SUBJ,has_tag_I-GPE,has_tag_I-GPE-CREATION,has_tag_I-GPE-DES,has_tag_I-GPE-PUB,has_tag_I-GPE-SUBJ,has_tag_I-I-GPE-DES,has_tag_I-LITWORK,has_tag_I-ORG,has_tag_I-ORG-CREATION,has_tag_I-ORG-DES,has_tag_I-ORG-PUB,has_tag_I-ORG-SUBJ,has_tag_I-PERSON-AUT,has_tag_I-PERSON-CON,has_tag_I-PERSON-EDT,has_tag_I-PERSON-PUB,has_tag_I-PERSON-SUBJ,has_tag_I-YEAR-CREATION,has_tag_I_ORG-DES,has_tag_O
"Fr. Koch's Münz-Sammlung :Verzeichniß der Nummern des Catalogs, welche in der am 7. Juli 1862 bei J. M. Heberle (H. Lempertz) in Köln stattgefundenen Auktion zu einem Thaler und höher zugeschlagen wurden",4070600,"['Fr.', ""Koch's"", 'Münz-Sammlung', ':', 'Verzeichniß', 'der', 'Nummern', 'des', 'Catalogs', ',', 'welche', 'in', 'der', 'am', '7.', 'Juli', '1862', 'bei', 'J.', 'M.', 'Heberle', '(', 'H.', 'Lempertz', ')', 'in', 'Köln', 'stattgefundenen', 'Auktion', 'zu', 'einem', 'Thaler', 'und', 'höher', 'zugeschlagen', 'wurden']","['B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'B-GPE-PUB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
Christian Brehmens Trost-Schrifft An Herrn Paul Winckelmann/ Churfürstl. Sächß. Ambtschreibern zu Weissenfelß/ Alß Ihm seine älteste liebe Tochter Jungfer Anna Regina Winckelmannin Den 21. Jenner dieses Jahres/ zwar selig/ der Eltern Meynung nach aber/ allzuzeitlich verstorben.,3631697,"['Christian', 'Brehmens', 'Trost-Schrifft', 'An', 'Herrn', 'Paul', 'Winckelmann', '/', 'Churfürstl.', 'Sächß.', 'Ambtschreibern', 'zu', 'Weissenfelß', '/', 'Alß', 'Ihm', 'seine', 'älteste', 'liebe', 'Tochter', 'Jungfer', 'Anna', 'Regina', 'Winckelmannin', 'Den', '21.', 'Jenner', 'dieses', 'Jahres', '/', 'zwar', 'selig', '/', 'der', 'Eltern', 'Meynung', 'nach', 'aber', '/', 'allzuzeitlich', 'verstorben', '.']","['B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
"Jacobi Crescentii Garengeot, Königl. Demonstratoris Chirurgiæ beym Collegio zu St. Cosmus in Paris, wie auch Mit-Gliedes derer Societäten zu London und Paris Splanchnologia sive Anatomia Viscervm, Das ist: Gründliche Abhandlung von allen Eingeweiden die in denen dreyen Cavitäten des menschlichen Cörpers enthalten; Mit Original-Figuren gezieret, Welche nach denen Cadaveribus gestochen worden, Samt beygefügter Dissertation vom Ursprung der Chirurgie und Medicin von der Vereinigung und endlichen Zertheilung dieser beyden Wissenschaften",227365,"['Jacobi', 'Crescentii', 'Garengeot', ',', 'Königl.', 'Demonstratoris', 'Chirurgiæ', 'beym', 'Collegio', 'zu', 'St.', 'Cosmus', 'in', 'Paris', ',', 'wie', 'auch', 'Mit-Gliedes', 'derer', 'Societäten', 'zu', 'London', 'und', 'Paris', 'Splanchnologia', 'sive', 'Anatomia', 'Viscervm', ',', 'Das', 'ist', ':', 'Gründliche', 'Abhandlung', 'von', 'allen', 'Eingeweiden', 'die', 'in', 'denen', 'dreyen', 'Cavitäten', 'des', 'menschlichen', 'Cörpers', 'enthalten', ';', 'Mit', 'Original-Figuren', 'gezieret', ',', 'Welche', 'nach', 'denen', 'Cadaveribus', 'gestochen', 'worden', ',', 'Samt', 'beygefügter', 'Dissertation', 'vom', 'Ursprung', 'der', 'Chirurgie', 'und', 'Medicin', 'von', 'der', 'Vereinigung', 'und', 'endlichen', 'Zertheilung', 'dieser', 'beyden', 'Wissenschaften']","['B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'B-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
"Die Wiederkehr des hocherfreulichen Geburthstages unserer Durchlauchtigsten Herzogin wird das Fürstl. Gymnasium den 4ten Februar, Vormittags 9 Uhr unterthänigst feyern :wozu hierdurch geziemend einladet Johann Michael Heinze, Direct. Nebst der Uebersetzung eines Sokratischen Gespräches vom Reichthum, aus dem Griechischen des Aeschines",1285631,"['Die', 'Wiederkehr', 'des', 'hocherfreulichen', 'Geburthstages', 'unserer', 'Durchlauchtigsten', 'Herzogin', 'wird', 'das', 'Fürstl.', 'Gymnasium', 'den', '4ten', 'Februar', ',', 'Vormittags', '9', 'Uhr', 'unterthänigst', 'feyern', ':', 'wozu', 'hierdurch', 'geziemend', 'einladet', 'Johann', 'Michael', 'Heinze', ',', 'Direct.', 'Nebst', 'der', 'Uebersetzung', 'eines', 'Sokratischen', 'Gespräches', 'vom', 'Reichthum', ',', 'aus', 'dem', 'Griechischen', 'des', 'Aeschines']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'B-ORG-PUB', 'I-ORG-PUB', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
Letzte Bruder-Treu/ Welche (Tit.) Hn. August Rudolph Keferstein/ ... Nach dem Er am 26. Octobris 1691. Durch sanfft-seliges und vernünfftiges Ende ... in die hohe Frieden- Freuden-volle Himmels-Academie ... wohlbefördert ... :Aber den folgenden 29. hujus samt einer Leich-Predigt zur Erden-Ruhe gebracht wurde ...,2295457,"['Letzte', 'Bruder-Treu', '/', 'Welche', '(', 'Tit.', ')', 'Hn.', 'August', 'Rudolph', 'Keferstein', '/', '...', 'Nach', 'dem', 'Er', 'am', '26.', 'Octobris', '1691', '.', 'Durch', 'sanfft-seliges', 'und', 'vernünfftiges', 'Ende', '...', 'in', 'die', 'hohe', 'Frieden', '-', 'Freuden-volle', 'Himmels-Academie', '...', 'wohlbefördert', '...', ':', 'Aber', 'den', 'folgenden', '29.', 'hujus', 'samt', 'einer', 'Leich-Predigt', 'zur', 'Erden-Ruhe', 'gebracht', 'wurde', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Hirtenbrief des Hochwürdigsten und Hochgebohrnen Fürsten und Herrn, Herrn Anton Peters von Gottes Gnaden Erzbischofs zu Prag, [et]c. [et]c. an die sämmtliche Geistlichkeit der Prager Erzdiöces :Abgelassen den 6ten December 1775, Gaßnern und alle neue Exorcisten betreffend",1443761,"['Hirtenbrief', 'des', 'Hochwürdigsten', 'und', 'Hochgebohrnen', 'Fürsten', 'und', 'Herrn', ',', 'Herrn', 'Anton', 'Peters', 'von', 'Gottes', 'Gnaden', 'Erzbischofs', 'zu', 'Prag', ',', '[et]c.', '[et]c.', 'an', 'die', 'sämmtliche', 'Geistlichkeit', 'der', 'Prager', 'Erzdiöces', ':', 'Abgelassen', 'den', '6ten', 'December', '1775', ',', 'Gaßnern', 'und', 'alle', 'neue', 'Exorcisten', 'betreffend']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-CREATION', 'I-DATE-CREATION', 'B-YEAR-CREATION', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O']",False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"DE VIRO SAN=||CTO MARTINO LVTHERO || purae doctrinae Euangelij instauratore,|| ex hac mortali uita ad aeternam Dei || consuetudinem euocato.|| Auff das Christliche || absterben/ des heiligen Theo=||logen/ Doctoris Martini || Lutheri.||",2259623,"['DE', 'VIRO', 'SAN', '=||', 'CTO', 'MARTINO', 'LVTHERO', '||', 'purae', 'doctrinae', 'Euangelij', 'instauratore', ',||', 'ex', 'hac', 'mortali', 'uita', 'ad', 'aeternam', 'Dei', '||', 'consuetudinem', 'euocato.', '||', 'Auff', 'das', 'Christliche', '||', 'absterben', '/', 'des', 'heiligen', 'Theo', '=||', 'logen', '/', 'Doctoris', 'Martini', '||', 'Lutheri', '.', '||']","['O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"An den durchleüchtigen Christlichen Fürsten vnd Herren, Herren Geörgen Marggraffen zu Brandenburg. [et]c. das sich sein fürstlich gnad durch die menig vn[d] betroung der widerchristen, nit erschrecken noch helligen wölle lassen Ermanung Martrin Meglin Pfarrers zu Kitzing",1275981,"['An', 'den', 'durchleüchtigen', 'Christlichen', 'Fürsten', 'vnd', 'Herren', ',', 'Herren', 'Geörgen', 'Marggraffen', 'zu', 'Brandenburg', '.', '[et]c.', 'das', 'sich', 'sein', 'fürstlich', 'gnad', 'durch', 'die', 'menig', 'vn', '[', 'd', ']', 'betroung', 'der', 'widerchristen', ',', 'nit', 'erschrecken', 'noch', 'helligen', 'wölle', 'lassen', 'Ermanung', 'Martrin', 'Meglin', 'Pfarrers', 'zu', 'Kitzing']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'B-GPE-DES']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Von Gottes Gnaden Ludwig Eugen, Herzog zu Wirtemberg und Teck ... Unsern Gruß zuvor, Liebe Getreue! Nachdem sowohl zur fernerweiten Verabschiedung des Receßmäßigen jährlichen Militar- wie imgleichen des Landschaftlichen Straffen- und wiedermaligen Residenz-Schloß-Bau-Beitrags ... Nov. 1794/95, als auch in Hinsicht auf andere Unsere Herzogliche Lande und deren Sicherheit und Wohlstand betreffende wichtige Gegenstände nöthig seyn will ... :[Stuttgart, den 30. Sept. 1794]",1436979,"['Von', 'Gottes', 'Gnaden', 'Ludwig', 'Eugen', ',', 'Herzog', 'zu', 'Wirtemberg', 'und', 'Teck', '...', 'Unsern', 'Gruß', 'zuvor', ',', 'Liebe', 'Getreue', '!', 'Nachdem', 'sowohl', 'zur', 'fernerweiten', 'Verabschiedung', 'des', 'Receßmäßigen', 'jährlichen', 'Militar', '-', 'wie', 'imgleichen', 'des', 'Landschaftlichen', 'Straffen', '-', 'und', 'wiedermaligen', 'Residenz-Schloß-Bau-Beitrags', '...', 'Nov.', '1794', '/', '95', ',', 'als', 'auch', 'in', 'Hinsicht', 'auf', 'andere', 'Unsere', 'Herzogliche', 'Lande', 'und', 'deren', 'Sicherheit', 'und', 'Wohlstand', 'betreffende', 'wichtige', 'Gegenstände', 'nöthig', 'seyn', 'will', '...', ':[', 'Stuttgart', ',', 'den', '30.', 'Sept.', '1794', ']']","['O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'B-YEAR-SUBJ', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'O', 'B-DATE-CREATION', 'I-DATE-CREATION', 'B-YEAR-CREATION', 'O']",False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
Trost-Schreiben Der Herren Prediger in der Alten Stadt Magdeburg/ an Ihren Bruder in Christo H. M. Balthasar Kinderman/ Pastorn zu S. Ulrich : Nach dem derselbe seiner 3 wohlgerathenen Kinder innerhalb dreyen Tagen/ Im Jahr 1681. ... durch die Seuche der Pest/ beraubet worden,3849883,"['Trost-Schreiben', 'Der', 'Herren', 'Prediger', 'in', 'der', 'Alten', 'Stadt', 'Magdeburg', '/', 'an', 'Ihren', 'Bruder', 'in', 'Christo', 'H.', 'M.', 'Balthasar', 'Kinderman', '/', 'Pastorn', 'zu', 'S.', 'Ulrich', ':', 'Nach', 'dem', 'derselbe', 'seiner', '3', 'wohlgerathenen', 'Kinder', 'innerhalb', 'dreyen', 'Tagen', '/', 'Im', 'Jahr', '1681', '.', '...', 'durch', 'die', 'Seuche', 'der', 'Pest', '/', 'beraubet', 'worden']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'B-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
"Der Durchleüchtig Fürst unnd herr, herr Wilhelm Pfalntzgraf bey Rhein, Hertzog in Obern unnd Nidern Bayrn [et]c. Unnser genediger herr hat nachvolgennde Urgicht, allen unnd yeden seiner Fürstlichen genaden Prelaten, Graven, Herren, denen vom Adl, auch Stetn unnd Märckhtn, und menigclich, in seiner Fürstlichen genaden Fürstenthu[o]mb sich vor schaden zu[o]verhüeten, Auch auf die verdächtlichen personen, desster pessere kuntschafft zemachen wissen, in disem offenn druckh, gnediger mainung, ausgeen zelassen bevolhen. Deß zu[o]m Newenmarckt [...]fangen Wolffen von Nüernbergs peinliche bekan[n]tnus auf Montag nach Vocem Jocunditatis Anno [et]c. XXXvi. beschehen. Erstlich gesagt Er sey mit ainem haiss Hanns von Wertha von Regenspurg herauff ganngen, und an gestern Acht tag zu[o] Theürn im Wirtshauß habe er ime ein ding gegeben, das sey scheüblich gemacht, darinnen sey Pulver und Schwefel, auch ain langer Zach, oder züntstrick, der durchaus gangen gewest, Dartzu[o]e hab er ime ein Feür zeüg geben (den hab er am herüber geen von ime geworffen, ) ine gelernt, Er soll zu[o]m Wirt gen Lautterhoven geen, der hab ine ein mal nit herbergen wöllen, und soll ims in den Stal ins Stroe legen, und sich davon machen, so werd das Feür in Neün stunden auffgeen, das er gethan, zu[o] morgenns do der tagwerckher so bey ime in dem Stadl gelegen, auffgestannden, hab er ein Feür außgeschlagen, den zachen angetzündt davon gangen. ...",3368747,"['Der', 'Durchleüchtig', 'Fürst', 'unnd', 'herr', ',', 'herr', 'Wilhelm', 'Pfalntzgraf', 'bey', 'Rhein', ',', 'Hertzog', 'in', 'Obern', 'unnd', 'Nidern', 'Bayrn', '[et]c.', 'Unnser', 'genediger', 'herr', 'hat', 'nachvolgennde', 'Urgicht', ',', 'allen', 'unnd', 'yeden', 'seiner', 'Fürstlichen', 'genaden', 'Prelaten', ',', 'Graven', ',', 'Herren', ',', 'denen', 'vom', 'Adl', ',', 'auch', 'Stetn', 'unnd', 'Märckhtn', ',', 'und', 'menigclich', ',', 'in', 'seiner', 'Fürstlichen', 'genaden', 'Fürstenthu', '[', 'o', ']', 'mb', 'sich', 'vor', 'schaden', 'zu', '[', 'o', ']', 'verhüeten', ',', 'Auch', 'auf', 'die', 'verdächtlichen', 'personen', ',', 'desster', 'pessere', 'kuntschafft', 'zemachen', 'wissen', ',', 'in', 'disem', 'offenn', 'druckh', ',', 'gnediger', 'mainung', ',', 'ausgeen', 'zelassen', 'bevolhen', '.', 'Deß', 'zu', '[', 'o', ']', 'm', 'Newenmarckt', '[...]', 'fangen', 'Wolffen', 'von', 'Nüernbergs', 'peinliche', 'bekan', '[', 'n', ']', 'tnus', 'auf', 'Montag', 'nach', 'Vocem', 'Jocunditatis', 'Anno', '[et]c.', 'XXXvi.', 'beschehen', '.', 'Erstlich', 'gesagt', 'Er', 'sey', 'mit', 'ainem', 'haiss', 'Hanns', 'von', 'Wertha', 'von', 'Regenspurg', 'herauff', 'ganngen', ',', 'und', 'an', 'gestern', 'Acht', 'tag', 'zu', '[', 'o', ']', 'Theürn', 'im', 'Wirtshauß', 'habe', 'er', 'ime', 'ein', 'ding', 'gegeben', ',', 'das', 'sey', 'scheüblich', 'gemacht', ',', 'darinnen', 'sey', 'Pulver', 'und', 'Schwefel', ',', 'auch', 'ain', 'langer', 'Zach', ',', 'oder', 'züntstrick', ',', 'der', 'durchaus', 'gangen', 'gewest', ',', 'Dartzu', '[', 'o', ']', 'e', 'hab', 'er', 'ime', 'ein', 'Feür', 'zeüg', 'geben', '(', 'den', 'hab', 'er', 'am', 'herüber', 'geen', 'von', 'ime', 'geworffen', ',', ')', 'ine', 'gelernt', ',', 'Er', 'soll', 'zu', '[', 'o', ']', 'm', 'Wirt', 'gen', 'Lautterhoven', 'geen', ',', 'der', 'hab', 'ine', 'ein', 'mal', 'nit', 'herbergen', 'wöllen', ',', 'und', 'soll', 'ims', 'in', 'den', 'Stal', 'ins', 'Stroe', 'legen', ',', 'und', 'sich', 'davon', 'machen', ',', 'so', 'werd', 'das', 'Feür', 'in', 'Neün', 'stunden', 'auffgeen', ',', 'das', 'er', 'gethan', ',', 'zu', '[', 'o', ']', 'morgenns', 'do', 'der', 'tagwerckher', 'so', 'bey', 'ime', 'in', 'dem', 'Stadl', 'gelegen', ',', 'auffgestannden', ',', 'hab', 'er', 'ein', 'Feür', 'außgeschlagen', ',', 'den', 'zachen', 'angetzündt', 'davon', 'gangen', '.', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Als Der weyland Wohl-Edle, Hochachtbare und Wohlweise Herr, Herr Friedrich Dreysig, Vornehmer Rathsverwandter und Pfänner allhier ... Den 26 Augusti des 1725ten Jahres eingegangen, Und darauf den 29 Ejusdem ... zu seiner Ruhestätte gebracht wurde, Wolten dem Seeligst-Verstorbenen Zum unvergeßlichen Andencken, Denen schmertzlich Betrübten aber zu tröstlicher Aufrichtung Ihr schuldigstes Beyleid darlegen Innen-Benannte",2240763,"['Als', 'Der', 'weyland', 'Wohl-Edle', ',', 'Hochachtbare', 'und', 'Wohlweise', 'Herr', ',', 'Herr', 'Friedrich', 'Dreysig', ',', 'Vornehmer', 'Rathsverwandter', 'und', 'Pfänner', 'allhier', '...', 'Den', '26', 'Augusti', 'des', '1725ten', 'Jahres', 'eingegangen', ',', 'Und', 'darauf', 'den', '29', 'Ejusdem', '...', 'zu', 'seiner', 'Ruhestätte', 'gebracht', 'wurde', ',', 'Wolten', 'dem', 'Seeligst-Verstorbenen', 'Zum', 'unvergeßlichen', 'Andencken', ',', 'Denen', 'schmertzlich', 'Betrübten', 'aber', 'zu', 'tröstlicher', 'Aufrichtung', 'Ihr', 'schuldigstes', 'Beyleid', 'darlegen', 'Innen-Benannte']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
