sentence,df_idx,tokens,ner_tags,has_tag_,has_tag_B-DATE-CREATION,has_tag_B-DATE-PUB,has_tag_B-DATE-SUBJ,has_tag_B-GPE-AUT,has_tag_B-GPE-CREATION,has_tag_B-GPE-DES,has_tag_B-GPE-PUB,has_tag_B-GPE-SUBJ,has_tag_B-LITWORK,has_tag_B-ORG-CREATION,has_tag_B-ORG-DES,has_tag_B-ORG-PUB,has_tag_B-ORG-SUBJ,has_tag_B-PERSON-AUT,has_tag_B-PERSON-CON,has_tag_B-PERSON-EDT,has_tag_B-PERSON-PUB,has_tag_B-PERSON-SUBJ,has_tag_B-YEAR-CREATION,has_tag_B-YEAR-PUB,has_tag_B-YEAR-SUBJ,has_tag_I-DATE-CREATION,has_tag_I-DATE-PUB,has_tag_I-DATE-SUBJ,has_tag_I-GPE,has_tag_I-GPE-CREATION,has_tag_I-GPE-DES,has_tag_I-GPE-PUB,has_tag_I-GPE-SUBJ,has_tag_I-I-GPE-DES,has_tag_I-LITWORK,has_tag_I-ORG,has_tag_I-ORG-CREATION,has_tag_I-ORG-DES,has_tag_I-ORG-PUB,has_tag_I-ORG-SUBJ,has_tag_I-PERSON-AUT,has_tag_I-PERSON-CON,has_tag_I-PERSON-EDT,has_tag_I-PERSON-PUB,has_tag_I-PERSON-SUBJ,has_tag_I-YEAR-CREATION,has_tag_I_ORG-DES,has_tag_O
"Ein tröstliche Leychpredig, Bey der Christlichen vnd volckreichen Begräbnuß deß Edlen vnnd frommen Jünglings, weyland Hansen Wilhelms von Guttenberg ... :Geschehen zu Bamberg ... den 23. Decemb. deß ablauffenden 1590. Jars",3277075,"['Ein', 'tröstliche', 'Leychpredig', ',', 'Bey', 'der', 'Christlichen', 'vnd', 'volckreichen', 'Begräbnuß', 'deß', 'Edlen', 'vnnd', 'frommen', 'Jünglings', ',', 'weyland', 'Hansen', 'Wilhelms', 'von', 'Guttenberg', '...', ':', 'Geschehen', 'zu', 'Bamberg', '...', 'den', '23.', 'Decemb.', 'deß', 'ablauffenden', '1590', '.', 'Jars']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'B-YEAR-SUBJ', 'O', 'O']",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Rechtliches Bedencken Von einer Hochlöbl. Juristen Facultæt auf der ... Georg Augustus Universitæt zu Göttingen in Sachen der Revidirenden Gemeinde zu Marck-Fürth et Consorten Ad Causam weyland Herrn Weigands, jetzo Herrn Adam Friedrichs, Bischoffens und Fürsten zu Bamberg, wie auch den Herrn Dohm Probsten daselbst, wider Herren Stadthalter und Räthe zu Onolzbach, jetzo Herrn Christian Friedrich Carl Alexander, Marggraffen zu Brandenburg Onolzbach, desgleichen Burgermeister, Schutz-Führer und Vorsteher der Gemeinde, in den Hoff-Marck Fürth, und incorporirten Dorffschafften Intervenienten :Mandati pœnalis, die Verstrickung des Amtmanns und Gerichts Knechts zu Fürth betreffend, nunc Revisionis",230623,"['Rechtliches', 'Bedencken', 'Von', 'einer', 'Hochlöbl.', 'Juristen', 'Facultæt', 'auf', 'der', '...', 'Georg', 'Augustus', 'Universitæt', 'zu', 'Göttingen', 'in', 'Sachen', 'der', 'Revidirenden', 'Gemeinde', 'zu', 'Marck-Fürth', 'et', 'Consorten', 'Ad', 'Causam', 'weyland', 'Herrn', 'Weigands', ',', 'jetzo', 'Herrn', 'Adam', 'Friedrichs', ',', 'Bischoffens', 'und', 'Fürsten', 'zu', 'Bamberg', ',', 'wie', 'auch', 'den', 'Herrn', 'Dohm', 'Probsten', 'daselbst', ',', 'wider', 'Herren', 'Stadthalter', 'und', 'Räthe', 'zu', 'Onolzbach', ',', 'jetzo', 'Herrn', 'Christian', 'Friedrich', 'Carl', 'Alexander', ',', 'Marggraffen', 'zu', 'Brandenburg', 'Onolzbach', ',', 'desgleichen', 'Burgermeister', ',', 'Schutz-Führer', 'und', 'Vorsteher', 'der', 'Gemeinde', ',', 'in', 'den', 'Hoff-Marck', 'Fürth', ',', 'und', 'incorporirten', 'Dorffschafften', 'Intervenienten', ':', 'Mandati', 'pœnalis', ',', 'die', 'Verstrickung', 'des', 'Amtmanns', 'und', 'Gerichts', 'Knechts', 'zu', 'Fürth', 'betreffend', ',', 'nunc', 'Revisionis']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'B-GPE-DES', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
"Von den Handlungsvortheilen, welche aus der Unabhängigkeit der vereinigten Staaten von Nord-Amerika für das russische Reich entspringen. Ein Versuch von M. Karl Philip Michael Snell, Rektor der Domschule zu Rig",869502,"['Von', 'den', 'Handlungsvortheilen', ',', 'welche', 'aus', 'der', 'Unabhängigkeit', 'der', 'vereinigten', 'Staaten', 'von', 'Nord-Amerika', 'für', 'das', 'russische', 'Reich', 'entspringen', '.', 'Ein', 'Versuch', 'von', 'M.', 'Karl', 'Philip', 'Michael', 'Snell', ',', 'Rektor', 'der', 'Domschule', 'zu', 'Rig']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'I-GPE-SUBJ', 'I-GPE-SUBJ', 'I-GPE-SUBJ', 'O', 'O', 'B-GPE-SUBJ', 'I-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'B-ORG-DES', 'I-ORG-DES', 'I-ORG-DES']",False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
"Von Gottes Gnaden Eberhard Ludwig, Herzog zu Würtemberg und Teck ... Der Röm. Kayserl. Majestät, deß heil. Röm. Reichs ... Liebe Getreue. Wir haben verschiedentlich vernehmen müssen, was gestalten in theils an Unser Hertzogthum angräntzenden, auch andern Reichs-Provintzien, in Erbschaffts-Fällen in viele Wege zu Favor der Eingesessenen von denen gemeinen Rechten abgeangen werde; Gleichwie nun eines Theils hierunter Unsern Unterthanen kein geringer Schaden zugewachsen, und solche sich in andern Landen, Städten und Gerichten, von denen ihnen angefallenen Erbschafften excludirt sehen müssen, welche jedoch in dergleichen Fällen und denen gemeinen und Unsern Land-Rechten Ausländischen abgefolgt worden, andern theils es aber nicht unbillich, daß man wieder solche Oerter per Modum Retorsionis ein gleiches Recht observire, und einführe! Als wollen Wir hiemit in jeder Erwegung aus Land-Fürstl. Macht und Hoheit verordnet haben, daß ... :[Stuttgart, den 8. Decembris 1725]",3872042,"['Von', 'Gottes', 'Gnaden', 'Eberhard', 'Ludwig', ',', 'Herzog', 'zu', 'Würtemberg', 'und', 'Teck', '...', 'Der', 'Röm.', 'Kayserl.', 'Majestät', ',', 'deß', 'heil.', 'Röm.', 'Reichs', '...', 'Liebe', 'Getreue', '.', 'Wir', 'haben', 'verschiedentlich', 'vernehmen', 'müssen', ',', 'was', 'gestalten', 'in', 'theils', 'an', 'Unser', 'Hertzogthum', 'angräntzenden', ',', 'auch', 'andern', 'Reichs-Provintzien', ',', 'in', 'Erbschaffts-Fällen', 'in', 'viele', 'Wege', 'zu', 'Favor', 'der', 'Eingesessenen', 'von', 'denen', 'gemeinen', 'Rechten', 'abgeangen', 'werde', ';', 'Gleichwie', 'nun', 'eines', 'Theils', 'hierunter', 'Unsern', 'Unterthanen', 'kein', 'geringer', 'Schaden', 'zugewachsen', ',', 'und', 'solche', 'sich', 'in', 'andern', 'Landen', ',', 'Städten', 'und', 'Gerichten', ',', 'von', 'denen', 'ihnen', 'angefallenen', 'Erbschafften', 'excludirt', 'sehen', 'müssen', ',', 'welche', 'jedoch', 'in', 'dergleichen', 'Fällen', 'und', 'denen', 'gemeinen', 'und', 'Unsern', 'Land-Rechten', 'Ausländischen', 'abgefolgt', 'worden', ',', 'andern', 'theils', 'es', 'aber', 'nicht', 'unbillich', ',', 'daß', 'man', 'wieder', 'solche', 'Oerter', 'per', 'Modum', 'Retorsionis', 'ein', 'gleiches', 'Recht', 'observire', ',', 'und', 'einführe', '!', 'Als', 'wollen', 'Wir', 'hiemit', 'in', 'jeder', 'Erwegung', 'aus', 'Land-Fürstl.', 'Macht', 'und', 'Hoheit', 'verordnet', 'haben', ',', 'daß', '...', ':[', 'Stuttgart', ',', 'den', '8.', 'Decembris', '1725', ']']","['O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ', 'O']",False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Eliae Crätschmairii Philiatri, Bericht vom Zustande des Firmaments, und dem danherrührendem Zustand der Völcker auff Erden. Item: Vom Krieg und anderm Unglück, [et]c. :Neben einer Rota Mundi",4051890,"['Eliae', 'Crätschmairii', 'Philiatri', ',', 'Bericht', 'vom', 'Zustande', 'des', 'Firmaments', ',', 'und', 'dem', 'danherrührendem', 'Zustand', 'der', 'Völcker', 'auff', 'Erden', '.', 'Item', ':', 'Vom', 'Krieg', 'und', 'anderm', 'Unglück', ',', '[et]c.', ':', 'Neben', 'einer', 'Rota', 'Mundi']","['B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Von Gottes Gnaden Wir Ernst, Herzog zu Sachsen ... Entbieten Unsern Prälaten, Grafen, ... Unsern Gruß und Gnade und fügen ihnen hiermit zu wissen, daß Wir auf den unvorgreiflichen Antrag der am Ausschußtage im Jahre 1784. versammlet gewesenen getreuen Stände, in reifer Erwägung der ... vorgestellten übeln Folgen der bisher üblichen Strafen ... kein wahrer Nutzen verschaft wird, nach eingeholtem Gutachten der Landesregierung Uns bewogen gesehen haben, so wohl die zeither bey fleischlichen Verbrechen gesetzlich vorgeschriebene Strafe ... durch ein öffentliches Landesgesetz gänzlich aufzuheben und abzuschaffen, ... : [Gegeben Altenburg, den 25sten Junius 1788.]",2385347,"['Von', 'Gottes', 'Gnaden', 'Wir', 'Ernst', ',', 'Herzog', 'zu', 'Sachsen', '...', 'Entbieten', 'Unsern', 'Prälaten', ',', 'Grafen', ',', '...', 'Unsern', 'Gruß', 'und', 'Gnade', 'und', 'fügen', 'ihnen', 'hiermit', 'zu', 'wissen', ',', 'daß', 'Wir', 'auf', 'den', 'unvorgreiflichen', 'Antrag', 'der', 'am', 'Ausschußtage', 'im', 'Jahre', '1784', '.', 'versammlet', 'gewesenen', 'getreuen', 'Stände', ',', 'in', 'reifer', 'Erwägung', 'der', '...', 'vorgestellten', 'übeln', 'Folgen', 'der', 'bisher', 'üblichen', 'Strafen', '...', 'kein', 'wahrer', 'Nutzen', 'verschaft', 'wird', ',', 'nach', 'eingeholtem', 'Gutachten', 'der', 'Landesregierung', 'Uns', 'bewogen', 'gesehen', 'haben', ',', 'so', 'wohl', 'die', 'zeither', 'bey', 'fleischlichen', 'Verbrechen', 'gesetzlich', 'vorgeschriebene', 'Strafe', '...', 'durch', 'ein', 'öffentliches', 'Landesgesetz', 'gänzlich', 'aufzuheben', 'und', 'abzuschaffen', ',', '...', ':', '[', 'Gegeben', 'Altenburg', ',', 'den', '25sten', 'Junius', '1788', '.', ']']","['O', 'O', 'O', 'O', 'B-PERSON-AUT', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'O', 'I-DATE-CREATION', 'I-DATE-CREATION', 'B-YEAR-CREATION', 'O', 'O']",False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Rede bei der Hinrichtung des Dominikus Hahn, vormaligen Schullehrers von Konzell, königl. Landgerichts Mitterfels :gehalten von Joseph Lautenbacher, Pfarrer und Distrikts-Schulinspektor zu Mitterfels, am 13. August 1847",1501118,"['Rede', 'bei', 'der', 'Hinrichtung', 'des', 'Dominikus', 'Hahn', ',', 'vormaligen', 'Schullehrers', 'von', 'Konzell', ',', 'königl.', 'Landgerichts', 'Mitterfels', ':', 'gehalten', 'von', 'Joseph', 'Lautenbacher', ',', 'Pfarrer', 'und', 'Distrikts-Schulinspektor', 'zu', 'Mitterfels', ',', 'am', '13.', 'August', '1847']","['B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'B-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'B-DATE-PUB', 'I-DATE-PUB', 'B-YEAR-PUB']",False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
Eine Christliche Leichpredigt aus dem dritten Capittel deß Buchs der Weißheit. :Bey der Volckreichen Begräbnuß der ... Mariae/ gebornen von Görßdorff/ deß ... Johan von Krackaw/ Domdechands der hohen Stiffte/ Meissen/ Naumburg und Zeitz ... Ehegemahlin/ welche ... vorschieden/ zur Naumburg/ den 17. Monatstag Ianuarii dieses jetztlauffenden 1604. Jahrs/ und den 19. tag gemeltes Monats ... daselbst zur Erden bestattet.,3085495,"['Eine', 'Christliche', 'Leichpredigt', 'aus', 'dem', 'dritten', 'Capittel', 'deß', 'Buchs', 'der', 'Weißheit', '.', ':', 'Bey', 'der', 'Volckreichen', 'Begräbnuß', 'der', '...', 'Mariae', '/', 'gebornen', 'von', 'Görßdorff', '/', 'deß', '...', 'Johan', 'von', 'Krackaw', '/', 'Domdechands', 'der', 'hohen', 'Stiffte', '/', 'Meissen', '/', 'Naumburg', 'und', 'Zeitz', '...', 'Ehegemahlin', '/', 'welche', '...', 'vorschieden', '/', 'zur', 'Naumburg', '/', 'den', '17.', 'Monatstag', 'Ianuarii', 'dieses', 'jetztlauffenden', '1604', '.', 'Jahrs', '/', 'und', 'den', '19.', 'tag', 'gemeltes', 'Monats', '...', 'daselbst', 'zur', 'Erden', 'bestattet', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'B-GPE-DES', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
"Darstellung und Beschreibung der Versuche des Vice-Admirals von Chapmann in Karlskrona zu Bestimmung des Widerstandes flüßiger unbegränzter Massen :nebst einem Vorschlag, wie man zu einer neuen Theorie des Stoßes der unbegränzten Gewässer durch die Erfahrung gelanten könnte",143289,"['Darstellung', 'und', 'Beschreibung', 'der', 'Versuche', 'des', 'Vice-Admirals', 'von', 'Chapmann', 'in', 'Karlskrona', 'zu', 'Bestimmung', 'des', 'Widerstandes', 'flüßiger', 'unbegränzter', 'Massen', ':', 'nebst', 'einem', 'Vorschlag', ',', 'wie', 'man', 'zu', 'einer', 'neuen', 'Theorie', 'des', 'Stoßes', 'der', 'unbegränzten', 'Gewässer', 'durch', 'die', 'Erfahrung', 'gelanten', 'könnte']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'B-PERSON-SUBJ', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Abwaschu[n]g des unflats, so Andreas Osiander dem Gaspar Schatzger in sein antlitz gespibe[n] hat :Begreift in[n] ir zwo materi, Die erst von unsers lieben herrn Testament, Die ander von dem opffer der mess",3819530,"['Abwaschu', '[', 'n', ']', 'g', 'des', 'unflats', ',', 'so', 'Andreas', 'Osiander', 'dem', 'Gaspar', 'Schatzger', 'in', 'sein', 'antlitz', 'gespibe', '[', 'n', ']', 'hat', ':', 'Begreift', 'in', '[', 'n', ']', 'ir', 'zwo', 'materi', ',', 'Die', 'erst', 'von', 'unsers', 'lieben', 'herrn', 'Testament', ',', 'Die', 'ander', 'von', 'dem', 'opffer', 'der', 'mess']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Die Heldenmüthige, Ihrem Sinato Bis in Tod Getreue Camma, Oder vielmehr Die hierdurch Vorgestellte Ihrem Liebsten Gespons und Abbten ... Herrn Dominicus, Bey Seinem Hoch-Feyerlichen Jubel-Fest Der Anderten Primitz Als ein unveränderliches Opfer der Liebe Sich Schlachtende Alte Obere Eiche :In einer Theatral Music ... vorgestellt Von Dero Untergebnisten Convent Den 4. Septembris 1757.",2857896,"['Die', 'Heldenmüthige', ',', 'Ihrem', 'Sinato', 'Bis', 'in', 'Tod', 'Getreue', 'Camma', ',', 'Oder', 'vielmehr', 'Die', 'hierdurch', 'Vorgestellte', 'Ihrem', 'Liebsten', 'Gespons', 'und', 'Abbten', '...', 'Herrn', 'Dominicus', ',', 'Bey', 'Seinem', 'Hoch-Feyerlichen', 'Jubel-Fest', 'Der', 'Anderten', 'Primitz', 'Als', 'ein', 'unveränderliches', 'Opfer', 'der', 'Liebe', 'Sich', 'Schlachtende', 'Alte', 'Obere', 'Eiche', ':', 'In', 'einer', 'Theatral', 'Music', '...', 'vorgestellt', 'Von', 'Dero', 'Untergebnisten', 'Convent', 'Den', '4.', 'Septembris', '1757', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-PUB', 'I-DATE-PUB', 'B-YEAR-PUB', 'O']",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Rede, bey dem feierlichen Leichenbegängniß des weiland S.T. Herrn Johann Christoph Vischer, gewesenen des Innern Raths, Kriegsherrn und zum teutschen Schulwesen Verordneten [et]c. :am 8. Novemb. 1802. zu St. Peter gehalten",2733943,"['Rede', ',', 'bey', 'dem', 'feierlichen', 'Leichenbegängniß', 'des', 'weiland', 'S.T.', 'Herrn', 'Johann', 'Christoph', 'Vischer', ',', 'gewesenen', 'des', 'Innern', 'Raths', ',', 'Kriegsherrn', 'und', 'zum', 'teutschen', 'Schulwesen', 'Verordneten', '[et]c.', ':', 'am', '8.', 'Novemb.', '1802.', 'zu', 'St.', 'Peter', 'gehalten']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-PUB', 'I-DATE-PUB', 'B-YEAR-PUB', 'O', 'B-GPE-PUB', 'I-GPE-PUB', 'O']",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Als der Hoch-Edle, Vest und Hochachtbare Herr, Herr Benedictus Abitzsch, Hoch-Fürstl. Sächß. wohl-meritirter Geheimbder Cämmerirer (et)c. Den 13. Junii 1714. Seeligst verstorben, Und hierauff Am 15. ejusedem Bey Volckreicher Versammlung beerdiget wurde, Wolte seine gegen diesen Seinen im Leben Hochgeehrten Gönner getragende Schuldigkeit in diesen schlechten Zeiten bezeigen M. Christian Marggraff.",4379551,"['Als', 'der', 'Hoch-Edle', ',', 'Vest', 'und', 'Hochachtbare', 'Herr', ',', 'Herr', 'Benedictus', 'Abitzsch', ',', 'Hoch-Fürstl.', 'Sächß.', 'wohl-meritirter', 'Geheimbder', 'Cämmerirer', '(et)c.', 'Den', '13.', 'Junii', '1714', '.', 'Seeligst', 'verstorben', ',', 'Und', 'hierauff', 'Am', '15.', 'ejusedem', 'Bey', 'Volckreicher', 'Versammlung', 'beerdiget', 'wurde', ',', 'Wolte', 'seine', 'gegen', 'diesen', 'Seinen', 'im', 'Leben', 'Hochgeehrten', 'Gönner', 'getragende', 'Schuldigkeit', 'in', 'diesen', 'schlechten', 'Zeiten', 'bezeigen', 'M.', 'Christian', 'Marggraff', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
